#{"t_start": 1675347725.3539333, "env_id": "pushing-turtle-v0"}
r,l,t
2.0,33,3.07001
-13.0,42,3.582017
1.0,43,4.070813
12.0,38,4.517634
-2.0,31,4.833792
-5.0,35,5.188524
-2.0,35,5.556787
-3.0,32,5.884177
1.0,36,6.256437
2.0,36,6.602133
5.0,48,7.067636
-3.0,34,7.451092
-6.0,42,7.867607
0.0,45,8.332597
-2.0,41,8.769488
9.0,41,9.213287
3.0,49,9.737749
6.0,42,10.193
7.0,38,10.594213
-3.0,34,10.941601
2.0,32,11.280359
8.0,37,11.672634
-3.0,39,12.063539
-5.0,39,12.469846
-5.0,45,12.931349
0.0,41,16.561388
3.0,39,16.968327
-1.0,41,17.373443
-19.0,53,17.897297
-6.0,44,18.361116
13.0,45,18.829619
6.0,42,19.263094
0.0,48,19.747903
-3.0,33,20.136213
9.0,41,20.595757
-9.0,43,21.090698
3.0,38,21.47363
3.0,52,22.019247
-6.0,36,22.385314
0.0,42,22.83501
5.0,47,23.316863
-13.0,42,23.730702
-11.0,39,24.132075
-6.0,41,24.537722
4.0,35,24.891737
-6.0,45,25.34268
14.0,44,25.794749
2.0,38,26.172658
6.0,55,26.701486
-2.0,38,30.379737
-5.0,33,208.538663
-9.0,51,209.071747
0.0,48,209.553358
8.0,42,209.973927
10.0,43,210.417437
-6.0,45,210.888423
-8.0,46,211.375652
4.0,42,211.84036
4.0,40,212.260004
7.0,43,212.722501
-7.0,33,213.089751
3.0,39,213.53454
-6.0,57,214.150437
6.0,33,214.493306
15.0,40,214.911002
0.0,38,215.310151
13.0,49,215.828463
0.0,36,216.189178
-4.0,36,216.584311
9.0,51,217.159863
5.0,34,217.51659
9.0,54,218.102942
-3.0,40,221.86746
10.0,35,222.331283
2.0,36,222.727981
-5.0,43,223.19139
4.0,47,223.740611
9.0,42,224.19808
3.0,31,224.556118
-5.0,42,225.048609
-6.0,34,225.430842
-3.0,39,225.851555
5.0,34,226.213697
-10.0,46,226.718621
-6.0,38,227.131527
2.0,34,227.496589
6.0,41,227.960628
12.0,32,228.312155
8.0,40,228.729313
-3.0,37,229.131137
-1.0,47,229.6115
8.0,33,229.94863
5.0,48,230.462664
5.0,34,230.823609
-9.0,40,231.245495
-6.0,38,231.655734
26.0,42,232.101909
-12.0,41,232.527711
5.0,40,236.283502
8.0,43,236.805077
8.0,56,424.068397
15.0,33,424.509975
10.0,36,424.946753
-1.0,40,425.444299
10.0,34,425.842784
0.0,46,426.400374
8.0,43,426.90751
0.0,35,427.311194
-13.0,37,427.754928
0.0,36,428.249974
-2.0,48,428.867052
5.0,38,429.306416
-8.0,37,429.731687
15.0,43,430.221561
7.0,31,430.581515
-1.0,41,431.097239
2.0,41,431.608816
7.0,52,432.246208
1.0,42,432.749053
8.0,39,433.266514
-8.0,36,433.700009
-2.0,48,434.233877
-8.0,39,434.686219
11.0,45,438.523929
18.0,42,439.034723
-1.0,53,439.697916
-3.0,48,440.211577
7.0,31,440.55658
-8.0,44,441.055515
-4.0,38,441.461818
12.0,36,441.831015
-6.0,34,442.208157
10.0,44,442.723091
8.0,42,443.230035
5.0,30,443.582449
-8.0,32,443.978685
8.0,44,444.550134
6.0,42,445.085706
2.0,42,445.635939
17.0,35,446.096658
2.0,42,446.574809
-1.0,40,447.009406
8.0,35,447.435857
-3.0,45,447.964901
8.0,46,448.562127
-8.0,48,449.195634
-3.0,46,449.8317
-6.0,37,450.42142
18.0,61,451.13664
3.0,50,451.706724
-5.0,35,633.845621
14.0,45,634.369811
7.0,44,634.871372
7.0,52,635.44866
5.0,37,635.850783
-6.0,33,636.194674
2.0,40,636.603515
6.0,37,637.001888
7.0,47,637.468604
0.0,58,638.06971
8.0,44,638.548709
20.0,42,638.976347
15.0,36,639.336166
2.0,30,639.651937
4.0,50,640.15679
15.0,37,640.523733
-3.0,34,640.891405
15.0,34,641.245669
7.0,35,641.607365
12.0,46,642.073444
-1.0,31,642.394111
-2.0,35,646.088173
5.0,32,646.414426
1.0,41,646.827637
9.0,39,647.215969
18.0,40,647.629967
-1.0,56,648.190593
2.0,36,648.549569
-1.0,36,648.90682
-13.0,40,649.338166
-1.0,36,649.706731
5.0,40,650.116177
20.0,33,650.464301
5.0,52,650.986239
9.0,50,651.493486
2.0,42,651.972474
7.0,37,652.371317
10.0,39,652.815324
10.0,32,653.144217
16.0,45,653.589132
-2.0,32,653.905308
2.0,48,654.430544
7.0,47,654.920521
30.0,46,655.382214
0.0,31,655.692765
20.0,44,656.119423
18.0,38,656.634138
3.0,43,657.082559
-3.0,34,657.437539
14.0,41,657.883286
-5.0,36,658.234331
0.0,39,830.503219
8.0,34,830.849752
9.0,50,831.3503
-2.0,41,831.775233
5.0,37,832.174082
-3.0,44,832.670346
9.0,40,833.091948
5.0,40,833.513049
13.0,52,834.049917
0.0,39,834.452575
4.0,48,834.920069
10.0,42,835.336854
-1.0,36,835.687795
-6.0,49,836.170513
8.0,41,836.565794
8.0,45,837.029561
2.0,43,837.46399
27.0,27,837.745138
-6.0,44,838.19245
13.0,34,838.518942
20.0,35,842.189957
13.0,36,842.575329
1.0,53,843.116677
2.0,33,843.466338
2.0,29,843.755783
6.0,45,844.205383
18.0,40,844.620782
5.0,48,845.11846
1.0,47,845.59558
-3.0,43,846.045313
20.0,43,846.506754
5.0,55,847.070175
31.0,45,847.514971
12.0,32,847.834922
2.0,40,848.236483
1.0,44,848.683142
18.0,38,849.12465
20.0,52,849.730956
18.0,43,850.197484
9.0,35,850.585805
10.0,30,850.909003
19.0,44,851.365782
2.0,48,851.881331
17.0,39,852.290462
4.0,40,855.936255
2.0,34,856.286332
7.0,49,856.76645
0.0,44,857.189136
-1.0,36,857.549656
10.0,41,857.946726
5.0,34,1033.029256
15.0,42,1033.449272
18.0,49,1033.959715
32.0,38,1034.379411
11.0,35,1034.778009
17.0,44,1035.23393
10.0,37,1035.59503
18.0,40,1036.010093
15.0,31,1036.334384
7.0,43,1036.776829
12.0,38,1037.188593
10.0,35,1037.568656
14.0,38,1037.982889
10.0,36,1038.359157
14.0,39,1038.786423
8.0,41,1039.224258
31.0,45,1039.704603
5.0,39,1040.123132
18.0,41,1040.555725
5.0,56,1044.607515
5.0,33,1044.953172
8.0,64,1045.615884
7.0,40,1046.032217
16.0,39,1046.41736
15.0,47,1046.89626
27.0,52,1047.430484
16.0,53,1048.024267
20.0,52,1048.565363
-1.0,42,1049.021578
13.0,33,1049.373627
25.0,46,1049.866539
2.0,36,1050.24426
15.0,40,1050.676944
27.0,45,1051.200102
11.0,36,1051.567284
13.0,42,1052.03875
7.0,55,1052.623394
2.0,35,1052.983889
