#{"t_start": 1675347725.9322128, "env_id": "pushing-turtle-v0"}
r,l,t
11.0,27,2.428178
6.0,31,2.806857
1.0,40,3.256204
2.0,35,3.683082
3.0,47,4.185043
2.0,37,4.560878
-18.0,34,4.913509
-4.0,43,5.354909
-7.0,42,5.783114
-10.0,35,6.119714
6.0,37,6.479899
-3.0,43,6.95084
-27.0,45,7.390577
3.0,29,7.693231
-3.0,42,8.147782
4.0,46,8.649514
5.0,45,9.130859
-5.0,37,9.534716
8.0,39,9.94549
6.0,47,10.425789
-9.0,37,10.820365
-4.0,35,11.184067
-4.0,50,11.695029
10.0,34,12.042927
1.0,35,12.40563
-13.0,40,16.032279
-1.0,43,16.468023
-4.0,55,17.015806
7.0,42,17.438415
1.0,40,17.853959
-16.0,59,18.453574
7.0,36,18.830161
-9.0,33,19.169911
8.0,34,19.56821
16.0,38,19.996391
-3.0,34,20.385402
7.0,32,20.731809
0.0,39,21.142039
15.0,35,21.490898
-3.0,44,21.935459
-3.0,26,22.227296
-16.0,35,22.576549
-1.0,42,23.007562
7.0,42,23.432179
-11.0,51,23.941215
6.0,37,24.31411
-6.0,41,24.727698
9.0,50,25.235807
-4.0,39,25.624275
3.0,38,25.985491
6.0,42,29.705368
2.0,36,207.873481
0.0,48,208.393541
-2.0,39,208.787414
1.0,40,209.188077
10.0,34,209.521101
2.0,36,209.90103
10.0,36,210.279033
-6.0,40,210.704232
4.0,41,211.159228
5.0,40,211.580306
-8.0,41,212.026288
13.0,65,212.730273
-3.0,39,213.174188
5.0,44,213.639926
6.0,46,214.123711
5.0,36,214.503426
5.0,48,215.004883
0.0,43,215.450247
11.0,43,215.896235
4.0,49,216.45893
-13.0,57,217.066785
-5.0,35,217.448585
-1.0,38,217.84526
16.0,54,221.864979
7.0,40,222.290986
-3.0,34,222.668548
10.0,45,223.195085
-7.0,42,223.651925
-5.0,35,224.066619
-1.0,37,224.50115
-8.0,47,225.014181
11.0,46,225.512615
-19.0,38,225.919912
5.0,45,226.400807
-10.0,35,226.795648
15.0,42,227.261183
0.0,47,227.777545
4.0,41,228.202712
0.0,43,228.668457
5.0,42,229.094129
17.0,38,229.480613
-13.0,43,229.945849
-11.0,49,230.471092
15.0,47,230.966607
-5.0,35,231.340075
-7.0,41,231.77977
8.0,44,235.560437
2.0,38,236.029248
4.0,49,236.567652
5.0,32,423.576143
-7.0,32,424.003896
10.0,39,424.48659
4.0,39,424.966953
18.0,39,425.422402
15.0,40,425.895571
2.0,45,426.429878
3.0,38,426.86761
11.0,44,427.429749
2.0,38,427.938489
15.0,41,428.445013
4.0,34,428.839066
13.0,34,429.230564
8.0,39,429.680715
9.0,53,430.335562
5.0,39,430.802914
2.0,30,431.177479
14.0,53,431.806961
10.0,29,432.170925
-9.0,38,432.676924
2.0,41,433.171536
6.0,38,433.58764
-4.0,40,434.049202
4.0,40,437.802769
8.0,38,438.301292
12.0,46,438.867199
-1.0,39,439.315674
6.0,44,439.793445
8.0,54,440.400833
0.0,35,440.77715
4.0,46,441.252684
-6.0,42,441.718739
0.0,47,442.28101
-6.0,39,442.758092
6.0,34,443.151569
6.0,41,443.673048
8.0,46,444.267358
7.0,30,444.644331
13.0,45,445.242787
26.0,55,445.911258
3.0,35,446.280397
15.0,49,446.869693
5.0,45,447.398447
2.0,39,447.899394
5.0,29,448.27312
18.0,31,448.704334
7.0,46,449.3296
-3.0,35,449.89799
-3.0,35,450.324476
13.0,48,450.826418
8.0,43,451.365267
3.0,40,633.565954
12.0,41,634.023982
9.0,38,634.445119
15.0,37,634.855593
1.0,33,635.22624
3.0,53,635.775475
5.0,41,636.200941
13.0,45,636.664541
10.0,37,637.027774
9.0,45,637.501935
4.0,36,637.897309
18.0,42,638.329368
3.0,43,638.757967
23.0,48,639.263433
18.0,57,639.825023
15.0,41,640.257126
-11.0,37,640.64779
-4.0,54,641.199058
-1.0,33,641.540223
1.0,36,641.910859
24.0,49,645.740931
5.0,39,646.142499
9.0,47,646.60882
-3.0,46,647.082684
7.0,41,647.49259
22.0,44,647.930598
9.0,44,648.366946
25.0,61,649.016717
20.0,53,649.558099
6.0,39,649.967793
18.0,43,650.397855
12.0,40,650.809953
10.0,36,651.222128
-16.0,47,651.721733
18.0,40,652.174268
5.0,61,652.795143
12.0,47,653.258874
18.0,50,653.801833
8.0,50,654.321012
6.0,40,654.725491
10.0,50,655.221737
8.0,51,655.723178
13.0,44,656.302226
8.0,41,656.739222
7.0,48,657.256348
15.0,42,657.666464
-3.0,59,830.139995
-8.0,47,830.611298
23.0,46,831.079742
8.0,46,831.573801
11.0,46,832.091883
0.0,42,832.534437
-6.0,32,832.872797
1.0,44,833.322636
13.0,43,833.76668
7.0,48,834.242822
11.0,39,834.631955
0.0,29,834.913959
-2.0,35,835.258216
6.0,35,835.601341
16.0,34,835.927705
17.0,38,836.324569
4.0,43,836.75111
-1.0,44,837.207767
5.0,29,837.50451
20.0,50,837.987805
12.0,42,841.75277
17.0,32,842.07904
20.0,34,842.420719
-13.0,39,842.837967
6.0,49,843.325691
8.0,42,843.745159
5.0,38,844.142023
5.0,32,844.471268
6.0,38,844.86394
15.0,41,845.301365
19.0,36,845.682791
19.0,39,846.079242
10.0,30,846.388682
-4.0,44,846.826658
0.0,46,847.286525
12.0,42,847.708762
10.0,53,848.271
14.0,32,848.640562
15.0,30,848.983695
10.0,38,849.425412
18.0,39,849.84506
6.0,53,850.411319
2.0,40,850.840402
7.0,32,851.177422
-9.0,37,851.56176
5.0,41,855.220209
5.0,32,855.557922
7.0,46,856.012411
19.0,41,856.410215
18.0,41,856.813429
9.0,34,857.147854
19.0,36,1032.217243
18.0,54,1032.781185
13.0,45,1033.2439
14.0,38,1033.653296
4.0,39,1034.104279
5.0,33,1034.450052
16.0,55,1034.99737
10.0,36,1035.366415
17.0,45,1035.837469
8.0,38,1036.230119
11.0,46,1036.723905
16.0,43,1037.208063
17.0,41,1037.63439
-10.0,45,1038.120008
27.0,31,1038.451595
13.0,44,1038.929189
17.0,47,1039.423118
2.0,59,1040.046236
15.0,47,1044.008682
29.0,43,1044.459182
10.0,47,1044.945487
0.0,44,1045.400857
20.0,50,1045.90458
11.0,50,1046.408593
22.0,42,1046.842645
1.0,42,1047.308448
5.0,43,1047.773047
7.0,49,1048.276676
0.0,34,1048.659624
4.0,35,1049.034436
5.0,33,1049.381083
-4.0,46,1049.862192
19.0,55,1050.487125
18.0,49,1051.011056
12.0,30,1051.355729
3.0,38,1051.753031
24.0,43,1052.214743
20.0,45,1052.666665
13.0,38,1053.046586
18.0,46,1053.544374
17.0,38,1053.950181
19.0,43,1054.528888
19.0,39,1054.942187
31.0,48,1055.488919
13.0,64,1056.137252
16.0,50,1056.704641
13.0,44,1057.15758
4.0,44,1228.956847
33.0,54,1229.571482
4.0,57,1230.156494
9.0,45,1230.615855
10.0,50,1231.143611
10.0,49,1231.660039
30.0,45,1232.126841
19.0,45,1232.597573
7.0,49,1233.138418
46.0,52,1233.675071
5.0,33,1234.013503
11.0,46,1234.503035
22.0,43,1234.961172
-1.0,53,1235.523212
7.0,37,1235.91157
-2.0,52,1240.029125
17.0,45,1240.535845
20.0,56,1241.102973
16.0,37,1241.479109
15.0,69,1242.160256
18.0,55,1242.707209
1.0,46,1243.172982
15.0,51,1243.716672
7.0,45,1244.161029
8.0,36,1244.522285
9.0,47,1245.003172
18.0,42,1245.431571
5.0,48,1245.900531
15.0,45,1246.372055
-5.0,41,1246.761299
11.0,49,1247.227159
3.0,51,1247.734551
2.0,43,1248.146888
17.0,46,1248.604232
15.0,53,1249.111736
29.0,50,1249.6097
35.0,42,1253.583735
31.0,47,1254.085599
3.0,48,1254.553259
7.0,44,1255.031363
-3.0,55,1255.577473
13.0,48,1256.077349
22.0,59,1256.661586
13.0,47,1422.992219
6.0,44,1423.441109
25.0,41,1423.857947
14.0,41,1424.304583
20.0,45,1424.751927
21.0,34,1425.094265
13.0,42,1425.562917
12.0,46,1426.065164
17.0,47,1426.561753
15.0,52,1427.073523
10.0,34,1427.407366
10.0,40,1427.834553
17.0,36,1428.190952
24.0,31,1428.503793
7.0,44,1428.968142
15.0,43,1429.414378
9.0,36,1433.459414
20.0,41,1433.871541
16.0,41,1434.27773
14.0,39,1434.666181
20.0,41,1435.076788
18.0,51,1435.600579
38.0,61,1436.233616
10.0,45,1436.712907
6.0,53,1437.273333
30.0,44,1437.712829
17.0,40,1438.119126
33.0,52,1438.65035
15.0,57,1439.240812
15.0,43,1439.690567
15.0,53,1440.238341
22.0,49,1440.745487
10.0,44,1441.195884
23.0,43,1441.63498
33.0,46,1442.109267
30.0,54,1442.685836
6.0,41,1443.10362
20.0,42,1443.531448
30.0,53,1447.691446
23.0,44,1448.132311
20.0,49,1448.665416
18.0,53,1449.210817
26.0,56,1449.787369
20.0,51,1450.303726
15.0,45,1450.806382
18.0,40,1622.598346
19.0,53,1623.188566
21.0,38,1623.582449
14.0,56,1624.151828
29.0,43,1624.597387
20.0,51,1625.123447
25.0,64,1625.811897
23.0,59,1626.390386
8.0,55,1626.936063
10.0,53,1627.470364
26.0,58,1628.091532
34.0,59,1628.718842
22.0,51,1632.959886
20.0,39,1633.346551
13.0,47,1633.817228
2.0,47,1634.280539
17.0,56,1634.820884
20.0,34,1635.168939
20.0,60,1635.79996
16.0,37,1636.172809
25.0,44,1636.613032
27.0,53,1637.175099
19.0,42,1637.591545
17.0,51,1638.095673
26.0,40,1638.49703
12.0,37,1638.859876
22.0,53,1639.410558
